订单顺序编号,订单号,用户名,商品编号,订单金额,付款金额,渠道编号,平台类型,下单时间,付款时间,是否退款,优惠金额,支付耗时_秒,下单日期,下单小时,星期几
22571,sys-2025-242531710,user-139314,PR000671,1221.17,1120.24,渠道9,APP,2025-04-23 20:33:01,2025-04-23 20:33:19,否,100.93000000000006,18.0,2025-04-23,20,Wednesday
22574,sys-2025-301364021,user-130172,PR000730,1233.52,1187.91,渠道9,APP,2025-04-23 20:38:51,2025-04-23 20:39:09,否,45.6099999999999,18.0,2025-04-23,20,Wednesday
22580,sys-2025-373732217,user-230061,PR000619,5709.13,5676.12,渠道9,微信公众号,2025-04-23 20:53:48,2025-04-23 20:54:56,否,33.01000000000022,68.0,2025-04-23,20,Wednesday
22585,sys-2025-347231957,user-195165,PR000813,3284.49,3267.46,渠道9,微信公众号,2025-04-23 21:01:07,2025-04-23 21:01:21,否,17.029999999999745,14.0,2025-04-23,21,Wednesday
22588,sys-2025-337082896,user-129142,PR000578,812.2,670.35,渠道9,APP,2025-04-23 21:07:47,2025-04-23 21:08:06,否,141.85000000000002,19.0,2025-04-23,21,Wednesday
22592,sys-2025-330096870,user-104591,PR000916,2116.99,2062.9,渠道9,微信公众号,2025-04-23 21:20:43,2025-04-23 21:21:06,否,54.08999999999969,23.0,2025-04-23,21,Wednesday
22596,sys-2025-316202280,user-228830,PR000780,1181.91,1096.17,渠道9,微信公众号,2025-04-23 21:30:32,2025-04-23 21:30:46,否,85.74000000000001,14.0,2025-04-23,21,Wednesday
22598,sys-2025-358315443,user-181914,PR000337,436.28,436.28,渠道9,微信公众号,2025-04-23 21:39:17,2025-04-23 21:39:30,否,0.0,13.0,2025-04-23,21,Wednesday
22599,sys-2025-327312502,user-146703,PR000714,178.05,178.05,渠道9,APP,2025-04-23 21:45:08,2025-04-23 21:45:24,否,0.0,16.0,2025-04-23,21,Wednesday
22608,sys-2025-262749540,user-238583,PR000854,1565.67,1509.63,渠道9,APP,2025-04-23 22:20:57,2025-04-23 22:21:20,否,56.039999999999964,23.0,2025-04-23,22,Wednesday
22620,sys-2025-393807952,user-255230,PR000496,196.75,196.75,渠道9,微信公众号,2025-04-23 23:10:30,2025-04-23 23:10:49,否,0.0,19.0,2025-04-23,23,Wednesday
22626,sys-2025-417308087,user-210499,PR000125,216.81,183.93,渠道9,web网站,2025-04-23 23:44:24,2025-04-23 23:54:56,否,32.879999999999995,632.0,2025-04-23,23,Wednesday
22628,sys-2025-294410501,user-100434,PR000685,887.5,884.01,渠道9,微信公众号,2025-04-23 23:59:42,2025-04-23 23:59:55,否,3.490000000000009,13.0,2025-04-23,23,Wednesday
22645,sys-2025-280774996,user-174637,PR000598,1006.89,941.4,渠道9,APP,2025-04-24 09:06:57,2025-04-24 09:07:08,否,65.49000000000001,11.0,2025-04-24,9,Thursday
22654,sys-2025-304106492,user-118464,PR000154,339.13,339.13,渠道9,APP,2025-04-24 10:39:43,2025-04-24 10:39:59,否,0.0,16.0,2025-04-24,10,Thursday
22661,sys-2025-365632317,user-111769,PR000929,501.85,450.09,渠道9,APP,2025-04-24 11:17:24,2025-04-24 11:19:19,否,51.76000000000005,115.0,2025-04-24,11,Thursday
22665,sys-2025-424364353,user-180552,PR000332,523.06,523.06,渠道9,web网站,2025-04-24 11:31:28,2025-04-24 11:33:35,否,0.0,127.0,2025-04-24,11,Thursday
22668,sys-2025-308539889,user-121967,PR000664,536.31,536.31,渠道9,web网站,2025-04-24 11:37:12,2025-04-24 11:37:43,否,0.0,31.0,2025-04-24,11,Thursday
22674,sys-2025-291049964,user-145861,PR000928,7681.32,7681.32,渠道9,微信公众号,2025-04-24 12:00:39,2025-04-24 12:00:51,否,0.0,12.0,2025-04-24,12,Thursday
22676,sys-2025-354381006,user-125284,PR000898,572.03,572.03,渠道9,微信公众号,2025-04-24 12:03:12,2025-04-24 12:03:24,是,0.0,12.0,2025-04-24,12,Thursday
22693,sys-2025-304796700,user-201705,PR000153,749.31,404.06,渠道9,APP,2025-04-24 12:47:25,2025-04-24 12:50:29,是,345.24999999999994,184.0,2025-04-24,12,Thursday
22697,sys-2025-253788003,user-114705,PR000608,657.41,636.87,渠道9,APP,2025-04-24 12:54:41,2025-04-24 12:54:59,否,20.539999999999964,18.0,2025-04-24,12,Thursday
22725,sys-2025-314793896,user-115803,PR000027,2388.72,2325.4,渠道9,APP,2025-04-24 13:29:46,2025-04-24 13:58:33,否,63.31999999999971,1727.0,2025-04-24,13,Thursday
22735,sys-2025-283795531,user-186754,PR000139,819.91,793.46,渠道9,APP,2025-04-24 13:45:28,2025-04-24 13:46:22,否,26.449999999999932,54.0,2025-04-24,13,Thursday
22747,sys-2025-415393606,user-212064,PR000812,1634.15,1552.97,渠道9,APP,2025-04-24 13:58:56,2025-04-24 13:59:14,否,81.18000000000006,18.0,2025-04-24,13,Thursday
22749,sys-2025-342768356,user-285687,PR000148,455.99,455.99,渠道9,微信公众号,2025-04-24 14:01:36,2025-04-24 14:01:57,否,0.0,21.0,2025-04-24,14,Thursday
22757,sys-2025-391681280,user-195964,PR000972,1538.33,1538.33,渠道9,APP,2025-04-24 14:13:36,2025-04-24 14:13:49,否,0.0,13.0,2025-04-24,14,Thursday
22761,sys-2025-268789025,user-105904,PR000626,232.64,232.64,渠道9,APP,2025-04-24 14:22:06,2025-04-24 14:22:29,否,0.0,23.0,2025-04-24,14,Thursday
22788,sys-2025-278851568,user-275396,PR000381,944.13,939.05,渠道9,APP,2025-04-24 15:02:48,2025-04-24 15:03:36,否,5.080000000000041,48.0,2025-04-24,15,Thursday
22792,sys-2025-376830891,user-198205,PR000988,248.74,160.44,渠道9,APP,2025-04-24 15:12:45,2025-04-24 15:13:06,否,88.30000000000001,21.0,2025-04-24,15,Thursday
22793,sys-2025-297420873,user-158089,PR000679,1057.44,1056.35,渠道9,微信公众号,2025-04-24 15:15:20,2025-04-24 15:15:33,是,1.0900000000001455,13.0,2025-04-24,15,Thursday
22794,sys-2025-307776886,user-179754,PR000442,770.02,680.43,渠道9,微信公众号,2025-04-24 15:22:24,2025-04-24 15:24:55,否,89.59000000000003,151.0,2025-04-24,15,Thursday
22796,sys-2025-318780684,user-183034,PR000149,3338.73,3304.8,渠道9,web网站,2025-04-24 15:26:23,2025-04-24 15:27:04,否,33.929999999999836,41.0,2025-04-24,15,Thursday
22801,sys-2025-392213964,user-241162,PR000144,533.5,437.49,渠道9,APP,2025-04-24 15:48:53,2025-04-24 15:49:07,否,96.00999999999999,14.0,2025-04-24,15,Thursday
22810,sys-2025-344402970,user-169979,PR000911,540.26,452.01,渠道9,APP,2025-04-24 16:13:45,2025-04-24 16:14:03,否,88.25,18.0,2025-04-24,16,Thursday
22827,sys-2025-220750318,user-139671,PR000403,300.21,300.21,渠道9,APP,2025-04-24 17:03:47,2025-04-24 17:04:45,否,0.0,58.0,2025-04-24,17,Thursday
22829,sys-2025-229370294,user-118606,PR000487,323.95,323.95,渠道9,web网站,2025-04-24 17:20:46,2025-04-24 17:23:09,否,0.0,143.0,2025-04-24,17,Thursday
22830,sys-2025-371123348,user-271319,PR000520,688.52,581.85,渠道9,微信公众号,2025-04-24 17:25:35,2025-04-24 17:26:19,否,106.66999999999996,44.0,2025-04-24,17,Thursday
22839,sys-2025-335166759,user-176807,PR000818,1568.77,1517.08,渠道9,微信公众号,2025-04-24 18:27:02,2025-04-24 18:27:32,否,51.690000000000055,30.0,2025-04-24,18,Thursday
22864,sys-2025-341204147,user-193215,PR000134,1451.76,1451.76,渠道9,APP,2025-04-24 19:19:53,2025-04-24 19:20:10,否,0.0,17.0,2025-04-24,19,Thursday
22879,sys-2025-341763496,user-176091,PR000114,4044.41,3967.41,渠道9,微信公众号,2025-04-24 20:00:45,2025-04-24 20:03:05,是,77.0,140.0,2025-04-24,20,Thursday
22900,sys-2025-354559641,user-161602,PR000573,8397.62,8353.09,渠道9,微信公众号,2025-04-24 20:45:00,2025-04-24 20:45:21,否,44.530000000000655,21.0,2025-04-24,20,Thursday
22909,sys-2025-383285390,user-291969,PR000102,1263.8,1223.79,渠道9,微信公众号,2025-04-24 21:12:32,2025-04-24 21:13:06,否,40.00999999999999,34.0,2025-04-24,21,Thursday
22910,sys-2025-312144443,user-284247,PR000262,4258.55,4215.89,渠道9,APP,2025-04-24 21:15:40,2025-04-24 21:15:54,否,42.659999999999854,14.0,2025-04-24,21,Thursday
22919,sys-2025-329919485,user-275328,PR000269,3883.78,3748.11,渠道9,微信公众号,2025-04-24 21:39:13,2025-04-24 21:40:20,是,135.67000000000007,67.0,2025-04-24,21,Thursday
22920,sys-2025-317878714,user-256231,PR000767,6820.06,6820.06,渠道9,微信公众号,2025-04-24 21:45:01,2025-04-24 21:45:25,否,0.0,24.0,2025-04-24,21,Thursday
22925,sys-2025-282379764,user-132329,PR000424,1893.29,1852.13,渠道9,web网站,2025-04-24 21:56:28,2025-04-24 21:57:04,否,41.159999999999854,36.0,2025-04-24,21,Thursday
22927,sys-2025-329200143,user-118278,PR000930,856.49,768.92,渠道9,APP,2025-04-24 22:04:13,2025-04-24 22:05:40,否,87.57000000000005,87.0,2025-04-24,22,Thursday
22940,sys-2025-395053011,user-190824,PR000697,314.64,314.64,渠道9,微信公众号,2025-04-24 22:53:29,2025-04-24 22:54:02,否,0.0,33.0,2025-04-24,22,Thursday
22941,sys-2025-305584649,user-287374,PR000536,860.39,786.26,渠道9,APP,2025-04-24 22:54:33,2025-04-24 22:55:18,否,74.13,45.0,2025-04-24,22,Thursday
22957,sys-2025-345150594,user-159571,PR000095,301.18,225.89,渠道9,微信公众号,2025-04-25 01:51:16,2025-04-25 01:51:30,是,75.29000000000002,14.0,2025-04-25,1,Friday
22980,sys-2025-243402704,user-118957,PR000491,516.14,516.14,渠道9,APP,2025-04-25 10:44:29,2025-04-25 10:44:47,否,0.0,18.0,2025-04-25,10,Friday
22990,sys-2025-307351504,user-147528,PR000479,588.27,478.18,渠道9,微信公众号,2025-04-25 11:39:23,2025-04-25 11:39:53,是,110.08999999999997,30.0,2025-04-25,11,Friday
22991,sys-2025-302353249,user-202995,PR000521,1152.94,1152.94,渠道9,APP,2025-04-25 11:50:13,2025-04-25 11:50:28,否,0.0,15.0,2025-04-25,11,Friday
22992,sys-2025-413756704,user-207353,PR000299,268.52,254.67,渠道9,APP,2025-04-25 11:52:50,2025-04-25 11:53:10,否,13.849999999999994,20.0,2025-04-25,11,Friday
22996,sys-2025-285105896,user-259471,PR000788,853.05,758.75,渠道9,微信公众号,2025-04-25 11:57:13,2025-04-25 12:01:22,否,94.29999999999995,249.0,2025-04-25,11,Friday
22997,sys-2025-351163495,user-179236,PR000393,537.08,486.2,渠道9,微信公众号,2025-04-25 11:58:14,2025-04-25 11:58:27,否,50.88000000000005,13.0,2025-04-25,11,Friday
22998,sys-2025-417965511,user-210488,PR000613,460.6,460.6,渠道9,APP,2025-04-25 12:02:24,2025-04-25 12:02:35,否,0.0,11.0,2025-04-25,12,Friday
23002,sys-2025-378939958,user-180888,PR000941,684.43,683.19,渠道9,APP,2025-04-25 12:06:17,2025-04-25 12:06:32,否,1.2399999999998954,15.0,2025-04-25,12,Friday
23003,sys-2025-326880087,user-130067,PR000080,522.9,445.52,渠道9,微信公众号,2025-04-25 12:08:16,2025-04-25 12:12:23,否,77.38,247.0,2025-04-25,12,Friday
23008,sys-2025-325650386,user-147070,PR000960,2561.97,2561.97,渠道9,APP,2025-04-25 12:18:56,2025-04-25 12:20:41,是,0.0,105.0,2025-04-25,12,Friday
23013,sys-2025-382058562,user-107148,PR000938,882.6,804.42,渠道9,微信公众号,2025-04-25 12:24:21,2025-04-25 12:24:34,否,78.18000000000006,13.0,2025-04-25,12,Friday
23025,sys-2025-325432983,user-111832,PR000942,1177.34,1177.34,渠道9,APP,2025-04-25 12:47:28,2025-04-25 12:47:40,否,0.0,12.0,2025-04-25,12,Friday
23028,sys-2025-349178594,user-109411,PR000385,946.78,790.92,渠道9,APP,2025-04-25 12:51:45,2025-04-25 12:52:56,否,155.86,71.0,2025-04-25,12,Friday
23039,sys-2025-395432044,user-235107,PR000280,846.37,801.3,渠道9,APP,2025-04-25 12:57:51,2025-04-25 12:58:23,否,45.07000000000005,32.0,2025-04-25,12,Friday
23047,sys-2025-397035184,user-152127,PR000541,267.79,267.79,渠道9,微信公众号,2025-04-25 13:08:23,2025-04-25 13:08:36,否,0.0,13.0,2025-04-25,13,Friday
23048,sys-2025-261546315,user-167370,PR000148,178.2,168.65,渠道9,APP,2025-04-25 13:09:33,2025-04-25 13:15:37,否,9.549999999999983,364.0,2025-04-25,13,Friday
23053,sys-2025-387635803,user-289196,PR000670,787.03,759.68,渠道9,微信公众号,2025-04-25 13:17:03,2025-04-25 13:17:33,是,27.350000000000023,30.0,2025-04-25,13,Friday
23065,sys-2025-419278441,user-124185,PR000961,288.84,270.45,渠道9,微信公众号,2025-04-25 13:36:02,2025-04-25 13:36:35,否,18.389999999999986,33.0,2025-04-25,13,Friday
23085,sys-2025-366990504,user-139447,PR000150,575.39,540.55,渠道9,APP,2025-04-25 14:19:43,2025-04-25 14:20:08,否,34.84000000000003,25.0,2025-04-25,14,Friday
23090,sys-2025-282685617,user-201001,PR000404,735.41,735.41,渠道9,APP,2025-04-25 14:27:13,2025-04-25 14:27:33,否,0.0,20.0,2025-04-25,14,Friday
23093,sys-2025-357543958,user-240934,PR000830,595.17,547.86,渠道9,APP,2025-04-25 14:29:12,2025-04-25 14:29:26,否,47.309999999999945,14.0,2025-04-25,14,Friday
23097,sys-2025-357211013,user-141487,PR000519,438.95,428.19,渠道9,微信公众号,2025-04-25 14:31:23,2025-04-25 14:31:36,否,10.759999999999991,13.0,2025-04-25,14,Friday
23102,sys-2025-338043710,user-145927,PR000419,446.25,384.7,渠道9,APP,2025-04-25 14:45:58,2025-04-25 14:47:52,否,61.55000000000001,114.0,2025-04-25,14,Friday
23103,sys-2025-291393860,user-102080,PR000771,786.98,769.49,渠道9,APP,2025-04-25 14:46:15,2025-04-25 14:46:35,否,17.49000000000001,20.0,2025-04-25,14,Friday
23109,sys-2025-268610687,user-246715,PR000643,843.49,769.94,渠道9,微信公众号,2025-04-25 14:58:39,2025-04-25 14:58:56,否,73.54999999999995,17.0,2025-04-25,14,Friday
23110,sys-2025-305298203,user-235296,PR000792,268.69,268.69,渠道9,APP,2025-04-25 15:07:10,2025-04-25 15:07:20,否,0.0,10.0,2025-04-25,15,Friday
23133,sys-2025-317243939,user-139052,PR000967,633.91,633.91,渠道9,APP,2025-04-25 16:09:56,2025-04-25 16:10:55,否,0.0,59.0,2025-04-25,16,Friday
23146,sys-2025-320725833,user-270432,PR000297,1802.87,1743.92,渠道9,微信公众号,2025-04-25 17:40:41,2025-04-25 17:40:55,是,58.94999999999982,14.0,2025-04-25,17,Friday
23180,sys-2025-330098652,user-128227,PR000149,333.83,333.83,渠道9,微信公众号,2025-04-25 20:30:32,2025-04-25 20:30:54,否,0.0,22.0,2025-04-25,20,Friday
23199,sys-2025-362347129,user-267894,PR000935,2291.87,2291.87,渠道9,微信公众号,2025-04-25 21:33:08,2025-04-25 21:33:23,否,0.0,15.0,2025-04-25,21,Friday
23204,sys-2025-268990899,user-262584,PR000254,507.27,463.43,渠道9,APP,2025-04-25 21:44:52,2025-04-25 21:45:45,否,43.839999999999975,53.0,2025-04-25,21,Friday
23207,sys-2025-268724655,user-247161,PR000867,1414.91,1351.49,渠道9,APP,2025-04-25 21:57:01,2025-04-25 21:57:15,否,63.42000000000007,14.0,2025-04-25,21,Friday
23215,sys-2025-399845165,user-186150,PR000658,2897.21,2865.51,渠道9,web网站,2025-04-25 22:48:08,2025-04-25 22:51:37,否,31.699999999999818,209.0,2025-04-25,22,Friday
23216,sys-2025-352399086,user-129565,PR000206,725.55,671.03,渠道9,APP,2025-04-25 22:49:51,2025-04-25 22:50:05,否,54.51999999999998,14.0,2025-04-25,22,Friday
23231,sys-2025-347772253,user-221501,PR000484,672.85,672.85,渠道9,APP,2025-04-26 09:31:11,2025-04-26 09:31:34,否,0.0,23.0,2025-04-26,9,Saturday
23232,sys-2025-222697500,user-184013,PR000312,471.04,389.67,渠道9,APP,2025-04-26 09:58:28,2025-04-26 09:59:06,否,81.37,38.0,2025-04-26,9,Saturday
23248,sys-2025-267773275,user-142946,PR000654,454.31,413.93,渠道9,APP,2025-04-26 12:05:01,2025-04-26 12:05:45,是,40.379999999999995,44.0,2025-04-26,12,Saturday
23259,sys-2025-318917751,user-122760,PR000113,318.04,318.04,渠道9,微信公众号,2025-04-26 12:50:01,2025-04-26 12:50:17,否,0.0,16.0,2025-04-26,12,Saturday
23269,sys-2025-228825479,user-144575,PR000714,513.96,424.14,渠道9,APP,2025-04-26 13:39:00,2025-04-26 13:39:18,否,89.82000000000005,18.0,2025-04-26,13,Saturday
23273,sys-2025-384863801,user-229388,PR000620,736.44,691.96,渠道9,APP,2025-04-26 13:56:57,2025-04-26 13:57:20,否,44.48000000000002,23.0,2025-04-26,13,Saturday
23291,sys-2025-312231354,user-149872,PR000275,2235.5,2218.71,渠道9,APP,2025-04-26 15:50:54,2025-04-26 15:51:09,否,16.789999999999964,15.0,2025-04-26,15,Saturday
23293,sys-2025-256201010,user-178205,PR000395,670.43,582.69,渠道9,微信公众号,2025-04-26 16:34:11,2025-04-26 16:34:22,否,87.7399999999999,11.0,2025-04-26,16,Saturday
23303,sys-2025-406122810,user-231019,PR000015,1099.41,1073.69,渠道9,微信公众号,2025-04-26 17:55:22,2025-04-26 17:55:39,否,25.720000000000027,17.0,2025-04-26,17,Saturday
23309,sys-2025-383674626,user-238461,PR000501,273.03,215.3,渠道9,微信公众号,2025-04-26 18:50:40,2025-04-26 18:52:15,否,57.72999999999996,95.0,2025-04-26,18,Saturday
23313,sys-2025-368663613,user-129857,PR000571,2452.02,2452.02,渠道9,微信公众号,2025-04-26 19:10:59,2025-04-26 19:11:18,否,0.0,19.0,2025-04-26,19,Saturday
23322,sys-2025-339285310,user-141241,PR000801,1227.59,1227.59,渠道9,微信公众号,2025-04-26 19:51:28,2025-04-26 19:52:52,否,0.0,84.0,2025-04-26,19,Saturday
23326,sys-2025-377158607,user-142897,PR000193,1319.68,1288.31,渠道9,微信公众号,2025-04-26 20:12:13,2025-04-26 20:12:25,否,31.37000000000012,12.0,2025-04-26,20,Saturday
23342,sys-2025-326621005,user-167905,PR000098,976.61,914.88,渠道9,APP,2025-04-26 21:16:42,2025-04-26 21:17:05,否,61.73000000000002,23.0,2025-04-26,21,Saturday
23357,sys-2025-395392682,user-125811,PR000923,1616.2,1541.31,渠道9,APP,2025-04-26 22:21:10,2025-04-26 22:21:46,否,74.8900000000001,36.0,2025-04-26,22,Saturday
23361,sys-2025-318371514,user-164644,PR000467,800.09,625.24,渠道9,APP,2025-04-26 22:24:11,2025-04-26 22:24:29,否,174.85000000000002,18.0,2025-04-26,22,Saturday
23392,sys-2025-282631364,user-168754,PR000340,582.18,582.18,渠道9,APP,2025-04-27 11:55:26,2025-04-27 11:55:38,否,0.0,12.0,2025-04-27,11,Sunday
23395,sys-2025-331592423,user-192656,PR000243,326.27,326.27,渠道9,APP,2025-04-27 11:59:50,2025-04-27 12:00:13,否,0.0,23.0,2025-04-27,11,Sunday
23403,sys-2025-319788813,user-139165,PR000082,1850.67,1735.68,渠道9,APP,2025-04-27 12:44:08,2025-04-27 12:45:07,否,114.99000000000001,59.0,2025-04-27,12,Sunday
23418,sys-2025-332443358,user-168891,PR000781,766.2,640.59,渠道9,微信公众号,2025-04-27 13:51:19,2025-04-27 13:51:29,是,125.61000000000001,10.0,2025-04-27,13,Sunday
23431,sys-2025-293501652,user-298875,PR000264,378.0,378.0,渠道9,微信公众号,2025-04-27 14:40:21,2025-04-27 14:40:44,是,0.0,23.0,2025-04-27,14,Sunday
23436,sys-2025-357776830,user-116076,PR000292,2631.31,2556.13,渠道9,微信公众号,2025-04-27 15:15:28,2025-04-27 15:15:43,否,75.17999999999984,15.0,2025-04-27,15,Sunday
23439,sys-2025-351213318,user-151221,PR000405,687.24,636.12,渠道9,微信公众号,2025-04-27 15:23:25,2025-04-27 15:25:00,否,51.120000000000005,95.0,2025-04-27,15,Sunday
23454,sys-2025-337462023,user-237205,PR000441,460.72,460.72,渠道9,APP,2025-04-27 17:46:39,2025-04-27 17:47:09,是,0.0,30.0,2025-04-27,17,Sunday
23463,sys-2025-362393090,user-121475,PR000455,1817.02,1755.13,渠道9,微信公众号,2025-04-27 19:07:05,2025-04-27 19:07:24,否,61.88999999999987,19.0,2025-04-27,19,Sunday
23472,sys-2025-364319737,user-159299,PR000396,628.08,505.84,渠道9,微信公众号,2025-04-27 19:52:05,2025-04-27 19:52:22,否,122.24000000000007,17.0,2025-04-27,19,Sunday
23479,sys-2025-436559825,user-150153,PR000196,1794.33,1746.91,渠道9,APP,2025-04-27 20:19:00,2025-04-27 20:19:47,是,47.419999999999845,47.0,2025-04-27,20,Sunday
23495,sys-2025-338461425,user-150260,PR000982,856.6,840.3,渠道9,微信公众号,2025-04-27 21:07:54,2025-04-27 21:08:11,否,16.300000000000068,17.0,2025-04-27,21,Sunday
23501,sys-2025-293210806,user-232587,PR000254,439.6,431.85,渠道9,APP,2025-04-27 21:32:47,2025-04-27 21:33:09,否,7.75,22.0,2025-04-27,21,Sunday
23502,sys-2025-267345391,user-160454,PR000095,407.28,344.96,渠道9,APP,2025-04-27 21:34:57,2025-04-27 21:35:18,否,62.31999999999999,21.0,2025-04-27,21,Sunday
23504,sys-2025-416928976,user-185183,PR000262,405.25,356.96,渠道9,APP,2025-04-27 21:54:02,2025-04-27 21:55:07,否,48.29000000000002,65.0,2025-04-27,21,Sunday
23520,sys-2025-393364990,user-246905,PR000128,572.36,552.34,渠道9,web网站,2025-04-28 00:14:46,2025-04-28 00:15:03,否,20.019999999999982,17.0,2025-04-28,0,Monday
23523,sys-2025-368325754,user-184101,PR000690,1220.54,1138.73,渠道9,web网站,2025-04-28 09:30:52,2025-04-28 10:08:13,否,81.80999999999995,2241.0,2025-04-28,9,Monday
23525,sys-2025-292654399,user-266066,PR000646,333.25,333.25,渠道9,APP,2025-04-28 09:35:07,2025-04-28 09:37:29,是,0.0,142.0,2025-04-28,9,Monday
23527,sys-2025-300461890,user-175171,PR000672,287.78,230.66,渠道9,微信公众号,2025-04-28 10:01:22,2025-04-28 10:01:32,是,57.119999999999976,10.0,2025-04-28,10,Monday
23533,sys-2025-277462401,user-180096,PR000389,533.2,525.69,渠道9,APP,2025-04-28 10:56:18,2025-04-28 10:56:57,是,7.509999999999991,39.0,2025-04-28,10,Monday
23543,sys-2025-377757595,user-209198,PR000654,636.02,611.24,渠道9,APP,2025-04-28 12:25:17,2025-04-28 12:25:40,否,24.779999999999973,23.0,2025-04-28,12,Monday
23559,sys-2025-380954444,user-157935,PR000417,597.97,569.5,渠道9,APP,2025-04-28 13:06:45,2025-04-28 13:07:48,否,28.470000000000027,63.0,2025-04-28,13,Monday
23562,sys-2025-310488938,user-172481,PR000289,538.28,431.39,渠道9,微信公众号,2025-04-28 13:19:24,2025-04-28 13:21:56,否,106.88999999999999,152.0,2025-04-28,13,Monday
23566,sys-2025-349688904,user-215189,PR000433,697.06,697.06,渠道9,APP,2025-04-28 13:28:13,2025-04-28 13:28:25,否,0.0,12.0,2025-04-28,13,Monday
23567,sys-2025-349970078,user-193297,PR000343,502.26,438.76,渠道9,微信公众号,2025-04-28 13:28:17,2025-04-28 13:28:30,否,63.5,13.0,2025-04-28,13,Monday
23571,sys-2025-311677119,user-249166,PR000558,500.44,498.27,渠道9,APP,2025-04-28 13:38:14,2025-04-28 13:38:38,否,2.170000000000016,24.0,2025-04-28,13,Monday
23600,sys-2025-277368991,user-274721,PR000856,479.48,436.81,渠道9,APP,2025-04-28 16:08:59,2025-04-28 16:09:20,否,42.670000000000016,21.0,2025-04-28,16,Monday
23602,sys-2025-303619482,user-110236,PR000127,191.78,161.89,渠道9,web网站,2025-04-28 16:34:25,2025-04-28 16:34:44,否,29.890000000000015,19.0,2025-04-28,16,Monday
