用户名,付款金额
user-168447,1258.67
user-196027,1258.67
user-138110,1258.6299999999999
user-172433,1258.61
user-187191,1258.58
user-278928,1258.57
user-169453,1258.5
user-278250,1258.5
user-175240,1258.47
user-264354,1258.46
user-210807,1258.4099999999999
user-295325,1258.37
user-260964,1258.27
user-292454,1258.26
user-123929,1258.2199999999998
user-290788,1258.19
user-155119,1258.17
user-284952,1258.045284824132
user-204899,1257.99
user-167113,1257.9099999999999
user-288251,1257.85
user-214372,1257.77
user-154654,1257.74
user-280121,1257.74
user-276057,1257.71
user-229942,1257.6
user-299367,1257.59
user-126087,1257.51
user-137721,1257.48
user-133995,1257.44
user-160939,1257.44
user-132427,1257.4
user-187109,1257.33
user-156646,1257.3
user-140078,1257.13
user-111960,1257.07
user-162997,1257.06
user-138614,1257.04
user-289565,1257.03
user-197322,1256.98
user-100973,1256.92
user-201727,1256.9
user-247135,1256.88
user-246119,1256.87
user-197091,1256.84
user-278055,1256.83
user-123643,1256.81
user-121882,1256.78
user-279676,1256.78
user-111608,1256.74
user-191345,1256.73
user-142440,1256.73
user-278480,1256.67
user-193011,1256.6399999999999
user-192242,1256.63
user-199582,1256.6299999999999
user-178212,1256.56
user-222810,1256.55
user-104093,1256.54
user-102708,1256.5
user-186247,1256.48
user-279033,1256.46
user-298506,1256.43
user-199160,1256.3200000000002
user-280425,1256.27
user-277545,1256.19
user-231697,1256.13
user-109773,1256.1
user-270753,1256.04
user-236988,1255.99
user-246898,1255.96
user-297952,1255.9
user-126792,1255.86
user-196046,1255.86
user-168122,1255.78
user-156416,1255.77
user-241344,1255.67
user-102577,1255.62
user-154723,1255.51
user-134147,1255.45
user-114020,1255.4
user-131668,1255.37
user-266480,1255.35
user-122559,1255.32
user-254953,1255.25
user-179110,1255.23
user-103974,1255.22
user-100881,1255.2
user-294077,1255.12
user-125156,1255.1
user-175504,1255.07
user-197709,1255.04
user-186612,1254.98
user-110906,1254.97
user-191283,1254.92
user-218762,1254.87
user-101734,1254.87
user-216268,1254.79
user-231341,1254.78
user-171352,1254.71
user-128546,1254.58
user-112285,1254.5
user-171403,1254.5
user-134477,1254.43
user-116243,1254.4
user-241585,1254.3
user-116329,1254.16
user-125049,1254.16
user-157143,1254.14
user-243442,1254.1
user-211279,1253.95
user-177789,1253.89
user-130209,1253.8899999999999
user-112926,1253.8
user-204309,1253.7
user-111145,1253.65
user-171902,1253.63
user-272852,1253.59
user-186294,1253.5
user-170675,1253.45
user-294343,1253.45
user-187470,1253.44
user-159839,1253.43
user-179615,1253.39
user-215054,1253.39
user-126864,1253.36
user-196044,1253.29
user-184086,1253.29
user-142137,1253.27
user-116695,1253.15
user-133364,1253.15
user-135197,1253.14
user-117890,1253.1399999999999
user-158931,1253.13
user-148608,1253.1
user-102198,1253.0500000000002
user-107234,1253.02
user-121983,1252.89
user-111215,1252.8
user-147959,1252.68
user-249087,1252.67
user-288140,1252.65
user-265874,1252.63
user-199562,1252.6
user-136138,1252.52
user-232776,1252.52
user-187074,1252.51
user-217336,1252.5
user-125833,1252.44
user-234538,1252.44
user-229331,1252.43
user-152751,1252.37
user-147927,1252.22
user-177049,1252.12
user-177538,1252.12
user-193695,1252.11
user-273041,1252.08
user-143402,1252.06
user-120945,1252.02
user-222484,1252.02
user-155332,1252.01
user-100465,1251.99
user-190240,1251.98
user-148985,1251.96
user-111387,1251.85
user-282505,1251.81
user-179121,1251.79
user-202746,1251.74
user-129027,1251.72
user-244135,1251.7
user-265917,1251.67
user-175556,1251.53
user-209999,1251.47
user-101639,1251.39
user-274036,1251.28
user-182053,1251.25
user-120172,1251.22
user-159207,1251.14
user-253061,1251.06
user-118984,1250.98
user-157512,1250.9
user-120556,1250.9
user-260996,1250.82
user-121364,1250.81
user-270758,1250.65
user-217089,1250.64
user-262920,1250.58
user-178748,1250.58
user-230771,1250.57
user-194302,1250.57
user-118856,1250.54
user-191064,1250.52
user-110382,1250.4
user-279897,1250.38
user-181277,1250.35
user-151001,1250.32
user-282094,1250.31
user-135366,1250.3
user-200764,1250.28
user-120717,1250.16
user-173338,1250.1100000000001
user-127302,1250.11
user-110233,1250.07
user-287036,1250.02
user-120674,1249.97
user-141437,1249.94
user-188571,1249.85
user-192512,1249.72
user-154555,1249.6799999999998
user-138524,1249.61
user-116862,1249.6
user-299653,1249.56
user-136252,1249.3899999999999
user-100179,1249.31
user-193937,1249.27
user-150415,1249.21
user-255211,1249.21
user-197258,1249.19
user-149214,1249.13
user-184503,1249.12
user-249110,1249.08
user-163018,1249.0700000000002
user-294241,1249.03
user-267759,1248.95
user-164025,1248.87
user-194822,1248.83
user-124035,1248.83
user-230827,1248.81
user-237361,1248.8
user-240443,1248.78
user-121861,1248.77
user-172461,1248.77
user-183155,1248.76
user-192711,1248.75
user-274302,1248.74
user-176556,1248.74
user-130578,1248.74
user-170520,1248.71
user-183549,1248.6999999999998
user-134350,1248.67
user-153404,1248.6
user-126536,1248.59
user-202382,1248.5
user-177835,1248.46
user-232531,1248.46
user-182365,1248.3700000000001
user-195146,1248.3
user-162005,1248.23
user-271551,1248.23
user-182960,1248.2
user-139463,1248.18
user-296003,1248.17
user-122714,1248.13
user-251077,1248.06
user-153906,1247.9
user-287727,1247.76
user-224873,1247.71
user-138628,1247.71
user-288211,1247.59
user-270205,1247.58
user-194052,1247.5700000000002
user-178090,1247.56
user-118618,1247.46
user-185949,1247.41
user-118238,1247.38
user-184702,1247.32
user-242960,1247.29
user-188361,1247.27
user-223226,1247.22
user-224381,1247.19
user-224176,1247.01
user-270536,1247.01
user-114914,1246.95
user-126843,1246.94
user-117246,1246.93
user-169032,1246.67
user-115126,1246.6
user-192318,1246.58
user-227826,1246.54
user-119357,1246.51
user-241676,1246.5
user-128498,1246.43
user-178859,1246.37
user-185939,1246.3
user-137648,1246.29
user-150268,1246.19
user-142986,1246.1
user-165914,1246.07
user-231262,1246.07
user-226460,1246.03
user-296247,1245.94
user-240079,1245.94
user-181421,1245.92
user-201877,1245.83
user-188866,1245.82
user-224504,1245.75
user-160731,1245.72
user-295521,1245.69
user-176700,1245.63
user-189553,1245.5
user-122145,1245.47
user-122388,1245.32
user-245822,1245.22
user-190927,1245.17
user-196669,1245.04
user-111385,1244.98
user-195594,1244.92
user-151907,1244.86
user-174351,1244.84
user-113067,1244.82
user-220764,1244.82
user-298333,1244.77
user-163606,1244.62
user-260337,1244.57
user-165388,1244.53
user-171970,1244.45
user-253716,1244.44
user-150494,1244.41
user-227443,1244.41
user-270199,1244.39
user-292878,1244.37
user-159291,1244.33
user-168967,1244.18
user-190366,1244.1799999999998
user-182671,1244.16
user-215796,1244.13
user-244570,1244.08
user-127094,1244.06
user-166548,1244.01
user-121777,1243.95
user-181395,1243.89
user-166302,1243.85
user-147685,1243.73
user-107447,1243.61
user-204396,1243.61
user-141161,1243.56
user-193236,1243.51
user-192597,1243.44
user-275306,1243.3
user-205515,1243.27
user-231851,1243.25
user-137202,1243.15
user-227356,1243.14
user-116584,1242.99
user-214531,1242.96
user-140917,1242.89
user-226508,1242.87
user-236877,1242.84
user-164457,1242.82
user-209891,1242.78
user-121614,1242.6999999999998
user-275139,1242.52
user-253946,1242.47
user-199177,1242.35
user-190907,1242.3
user-290801,1242.3
user-110585,1242.29
user-104518,1242.29
user-135671,1242.29
user-166670,1242.28
user-139495,1242.19
user-128941,1242.18
user-152788,1242.1399999999999
user-127213,1242.12
user-153948,1242.09
user-209093,1242.02
user-147077,1242.01
user-256556,1241.98
user-159924,1241.93
user-139489,1241.92
user-284027,1241.91
user-178984,1241.77
user-251775,1241.72
user-275036,1241.71
user-253457,1241.67
user-169329,1241.65
user-100482,1241.63
user-126130,1241.54
user-109836,1241.53
user-188793,1241.52
user-137275,1241.51
user-100346,1241.4
user-144449,1241.2800000000002
user-171762,1241.24
user-241935,1241.23
user-165293,1241.15
user-159647,1241.15
user-143346,1241.15
user-286123,1241.1
user-178501,1241.08
user-120819,1241.03
user-127719,1240.98
user-171591,1240.93
user-223834,1240.91
user-225136,1240.61
user-136260,1240.5700000000002
user-156401,1240.57
user-109775,1240.51
user-110359,1240.46
user-155417,1240.39
user-157154,1240.35
user-234984,1240.32
user-171094,1240.31
user-193760,1240.31
user-195770,1240.29
user-149796,1240.2
user-119963,1240.18
user-211267,1240.15
user-139508,1240.09
user-208870,1240.07
user-113748,1240.06
user-131956,1240.04
user-157159,1240.03
user-147378,1239.98
user-130562,1239.97
user-214894,1239.67
user-112933,1239.66
user-176911,1239.41
user-103001,1239.38
user-142089,1239.23
user-151175,1239.18
user-114368,1239.13
user-260294,1239.11
user-190841,1239.08
user-208149,1239.0
user-163873,1238.9099999999999
user-277493,1238.87
user-278981,1238.75
user-120114,1238.72
user-114951,1238.72
user-245219,1238.6
user-211769,1238.57
user-179054,1238.55
user-298830,1238.51
user-192282,1238.47
user-209894,1238.31
user-127142,1238.14
user-163614,1238.1100000000001
user-124927,1238.06
user-136624,1238.02
user-175562,1238.01
user-116240,1237.98
user-266562,1237.93
user-215416,1237.92
user-149766,1237.88
user-242474,1237.83
user-127670,1237.73
user-275980,1237.7
user-171677,1237.66
user-146928,1237.6
user-141201,1237.4299999999998
user-155207,1237.4099999999999
user-179139,1237.4
user-175084,1237.31
user-207074,1237.25
user-291286,1237.24
user-121937,1237.23
user-199699,1237.17
user-148798,1237.0900000000001
user-100160,1237.08
user-144351,1237.02
user-168366,1237.02
user-219067,1236.92
user-169926,1236.86
user-259698,1236.86
user-269832,1236.85
user-102717,1236.77
user-180549,1236.75
user-232339,1236.74
user-184983,1236.68
user-125515,1236.65
user-115678,1236.62
user-102483,1236.6
user-194685,1236.55
user-197506,1236.43
user-245539,1236.27
user-121382,1236.24
user-245660,1236.22
user-250566,1236.22
user-176436,1236.16
user-255067,1236.14
user-140585,1236.14
user-121021,1236.08
user-186616,1236.03
user-175455,1236.02
user-129264,1235.99
user-166989,1235.92
user-282120,1235.9
user-172949,1235.89
user-157898,1235.77
user-158034,1235.7
user-102688,1235.7
user-137682,1235.65
user-218169,1235.53
user-277536,1235.48
user-117545,1235.42
user-145944,1235.41
user-135555,1235.4099999999999
user-235585,1235.39
user-127863,1235.38
user-157764,1235.37
user-170079,1235.2800000000002
user-219916,1235.25
user-214172,1235.25
user-124523,1235.2
user-179446,1235.13
user-100067,1235.12
user-278265,1235.09
user-142213,1235.08
user-222408,1235.01
user-104118,1234.99
user-281572,1234.8899999999999
user-228359,1234.88
user-182625,1234.77
user-204127,1234.75
user-148939,1234.7199999999998
user-192538,1234.69
user-164521,1234.58
user-226723,1234.56
user-241640,1234.51
user-113506,1234.43
user-101198,1234.42
user-160247,1234.39
user-150561,1234.37
user-141002,1234.24
user-163489,1234.17
user-151430,1234.16
user-136932,1234.15
user-161753,1234.15
user-165237,1234.15
user-124215,1234.13
user-145259,1234.13
user-132601,1234.0700000000002
user-171484,1234.05
user-132165,1233.97
user-189920,1233.94
user-168119,1233.94
user-184814,1233.75
user-186001,1233.71
user-266192,1233.48
user-211801,1233.46
user-106732,1233.45
user-262818,1233.3799999999999
user-204020,1233.29
user-110856,1233.28
user-153915,1233.23
user-274269,1233.15
user-132684,1233.14
user-299605,1233.12
user-131399,1233.06
user-175489,1233.02
user-121374,1233.01
user-157093,1233.01
user-261417,1232.95
user-184352,1232.9
user-239118,1232.8899999999999
user-291684,1232.87
user-155459,1232.83
user-180539,1232.81
user-192878,1232.79
user-141846,1232.73
user-289399,1232.66
user-177192,1232.59
user-170268,1232.57
user-147421,1232.54
user-191967,1232.49
user-155048,1232.4
user-103482,1232.39
user-292475,1232.17
user-114220,1232.16
user-142705,1232.11
user-197012,1232.1
user-122415,1232.0
user-120844,1231.99
user-100211,1231.98
user-292024,1231.93
user-130066,1231.89
user-212811,1231.88
user-171751,1231.78
user-105138,1231.74
user-120376,1231.73
user-276209,1231.58
user-104216,1231.39
user-215010,1231.38
user-158913,1231.35
user-178226,1231.31
user-133475,1231.24
user-145358,1231.24
user-127019,1231.24
user-141122,1231.22
user-179694,1231.16
user-229759,1231.1399999999999
user-225646,1230.98
user-212447,1230.98
user-167602,1230.94
user-124856,1230.86
user-268597,1230.8
user-227386,1230.79
user-161845,1230.72
user-228649,1230.68
user-263595,1230.63
user-138938,1230.6
user-248210,1230.54
user-128418,1230.52
user-281440,1230.49
user-175135,1230.41
user-178374,1230.41
user-240524,1230.21
user-133795,1230.2
user-175314,1230.11
user-146354,1230.04
user-162298,1230.0
user-232982,1229.85
user-295417,1229.83
user-101364,1229.81
user-208414,1229.8
user-191121,1229.75
user-178284,1229.72
user-156551,1229.72
user-202447,1229.69
user-167335,1229.65
user-159877,1229.6
user-181638,1229.54
user-170294,1229.4
user-102677,1229.37
user-246855,1229.36
user-210653,1229.34
user-185171,1229.32
user-240945,1229.28
user-191551,1229.28
user-198263,1229.25
user-104767,1229.23
user-150069,1229.2
user-147124,1229.16
user-244117,1229.08
user-289028,1228.77
user-139621,1228.7
user-254935,1228.69
user-248375,1228.68
user-133077,1228.63
user-277046,1228.61
user-285321,1228.59
user-245386,1228.5700000000002
user-124084,1228.56
user-127997,1228.53
user-216053,1228.48
user-219609,1228.42
user-109813,1228.41
user-133512,1228.4099999999999
user-137797,1228.36
user-107177,1228.29
user-107722,1228.24
user-143462,1228.24
user-175883,1228.22
user-143502,1228.22
user-268792,1228.21
user-131180,1228.13
user-146673,1228.02
user-120530,1227.98
user-151266,1227.97
user-114483,1227.93
user-200900,1227.69
user-126101,1227.66
user-198315,1227.6299999999999
user-170507,1227.5900000000001
user-123222,1227.54
user-172262,1227.51
user-132321,1227.46
user-296673,1227.43
user-101385,1227.4
user-212869,1227.39
user-293547,1227.37
user-101325,1227.27
user-123672,1227.17
user-126381,1227.14
user-178959,1227.06
user-115942,1227.01
user-163323,1226.95
user-181934,1226.91
user-109735,1226.8600000000001
user-128094,1226.83
user-173643,1226.81
user-284203,1226.76
user-189234,1226.75
user-210930,1226.67
user-267755,1226.57
user-128583,1226.56
user-238739,1226.49
user-287608,1226.48
user-197064,1226.48
user-222617,1226.47
user-123486,1226.46
user-110941,1226.34
user-293426,1226.31
user-175063,1226.28
user-116065,1226.25
user-144053,1226.17
user-135517,1226.14
user-226538,1226.13
user-150008,1226.13
user-119408,1226.12
user-110669,1226.0700000000002
user-103965,1225.99
user-190574,1225.93
user-112057,1225.85
user-219076,1225.77
user-152701,1225.75
user-282543,1225.67
user-118132,1225.52
user-263593,1225.5
user-145139,1225.49
user-159997,1225.47
user-227376,1225.45
user-122512,1225.44
user-198543,1225.42
user-195031,1225.36
user-176968,1225.35
user-101342,1225.29
user-160433,1225.27
user-111823,1225.23
user-193426,1225.23
user-123707,1225.18
user-149005,1225.1599999999999
user-105920,1225.1599999999999
user-205491,1225.1
user-131345,1225.06
user-126896,1225.01
user-159824,1225.01
user-147824,1224.94
user-243488,1224.94
user-210575,1224.9
user-195320,1224.87
user-222084,1224.86
user-124076,1224.84
user-234985,1224.66
user-178099,1224.55
user-176338,1224.53
user-267969,1224.52
user-231254,1224.5
user-263930,1224.49
user-176098,1224.45
user-198880,1224.42
user-293644,1224.34
user-145134,1224.31
user-163014,1224.27
user-213690,1224.26
user-134207,1224.25
user-211120,1224.23
user-216158,1224.21
user-118556,1224.2
user-129723,1224.15
user-195462,1224.08
user-118434,1224.06
user-189216,1224.02
user-142602,1223.98
user-128259,1223.97
user-269168,1223.88
user-144443,1223.64
user-125971,1223.49
user-206633,1223.49
user-274504,1223.48
user-127948,1223.47
user-195533,1223.36
user-264215,1223.33
user-112658,1223.23
user-101368,1223.19
user-234217,1223.18
user-259693,1223.18
user-149651,1223.12
user-135929,1223.0
user-119840,1222.95
user-257010,1222.92
user-133866,1222.83
user-183446,1222.77
user-188153,1222.65
user-150338,1222.62
user-236981,1222.6
user-116945,1222.6
user-162752,1222.5900000000001
user-278433,1222.38
user-157974,1222.34
user-185898,1222.24
user-196609,1222.17
user-132096,1222.17
user-248478,1222.15
user-188494,1222.15
user-100802,1222.11
user-206447,1222.09
user-163874,1221.95
user-200756,1221.8000000000002
user-139058,1221.66
user-151245,1221.65
user-156660,1221.64
user-130437,1221.6399999999999
user-132360,1221.6399999999999
user-283827,1221.63
user-112701,1221.59
user-164509,1221.56
user-108997,1221.48
user-195885,1221.46
user-192061,1221.42
user-119926,1221.36
user-239209,1221.3
user-182813,1221.26
user-228584,1221.18
user-192554,1221.17
user-244288,1221.03
user-146131,1221.02
user-183885,1221.02
user-169348,1220.96
user-269847,1220.96
user-290538,1220.96
user-115965,1220.92
user-170757,1220.8
user-233434,1220.73
user-183628,1220.73
user-134561,1220.6000000000001
user-172795,1220.59
